ID,Clase,Escuela,Turno,Sesion,Fecha,Hora,Aplicador,Tablet,Versión App
000000,A,000,NA,1,111618,140710,BF,000,241017
 ID,task,trial_Code,freq,audioL,audioR,cond,trialType,audio1,numPrac,taskPos,trialPos,resp,RT,contador,session
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,13.79263,116,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,14.41965,117,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,14.98714,118,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,15.60573,119,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,16.22704,120,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,16.81282,121,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,17.3679,122,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,17.96875,123,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,18.5397,124,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,19.14052,125,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,19.77734,126,1
